"region","diff_dis_p","SD"
"MEX.29.1471",0.440801862651557,1.3025314249134
"MEX.29.1485",0.440801862651557,1.3025314249134
"MEX.29.1487",0.440801862651557,1.3025314249134
"MEX.29.R5303dad11965ae5b",0.355513541961017,1.15907402262494
"MEX.29.R910ccc1ad20efa39",0.434392130362861,1.36560191681472
"MEX.29.Rb483276f0050462c",0.374504166399191,1.10073732339025
"MEX.3.13",1.16376859252961,1.47001875796713
"MEX.3.14",13.8656188103678,2.93781339194276
"MEX.3.15",1.04255553846622,1.41079931958635
"MEX.3.16",0.470221855346534,1.36224020005333
"MEX.3.17",0.459933750614358,1.12960658952739
"MEX.30.1494",0.645826431998349,1.11235111787822
"MEX.30.1504",1.07949745761726,1.36329654228584
"MEX.30.1514",0.532466952865168,1.2424002093893
"MEX.30.1516",1.07949745761726,1.36329654228584
"MEX.30.1534",0.434727631069627,1.27028803898791
"MEX.30.1535",2.77908499248055,0.736361760004967
"MEX.30.1567",2.77882084931392,0.736003041357154
"MEX.30.1568",1.07949745761726,1.36329654228584
"MEX.30.1570",2.10702555182432,0.93494238644803
"MEX.30.1571",0.781691070954922,1.15468489577819
"MEX.30.1581",0.493102647398258,1.33659962491836
"MEX.30.1583",2.64350345493351,0.717902050391906
"MEX.30.1589",1.07949745761726,1.36329654228584
"MEX.30.1595",2.5668344566367,0.705718484482951
"MEX.30.1597",2.83639952366559,0.753800208822794
"MEX.30.1600",2.75440318248774,0.734024977046309
"MEX.30.1604",1.07949745761726,1.36329654228584
"MEX.30.1605",2.95088407042252,0.780212487170163
"MEX.30.1612",3.40795216405918,0.989351220603199
"MEX.30.1616",0.306928501451679,1.3433768606378
"MEX.30.1625",1.07949745761726,1.36329654228584
"MEX.30.1628",2.4519734614376,1.0053960245981
"MEX.30.1658",2.53872112597339,0.717964130968552
"MEX.30.1667",0.360892900309625,1.10475586794928
"MEX.30.1675",3.06766257936605,0.980682415640306
"MEX.30.1682",0.509101545879476,1.27111654700838
"MEX.30.R0aace4ea81329bb3",0.655449348586937,1.16767250712371
"MEX.30.R3443a2883afd1e6f",3.21207715626505,0.987305002954992
"MEX.30.R38e3fc0a140a32a5",2.56341672717704,0.705193658122122
"MEX.30.R41ffaa5576a9f837",1.31123081678002,1.5337958724845
"MEX.30.R4ee9ceef7c2ee695",2.17491081954357,1.15329527187411
"MEX.30.R515c4cdcc14ed389",2.6262164780144,1.09064658482607
"MEX.30.R92e1221681493e54",0.345130079481056,1.18972258126376
"MEX.30.R9ae1e82648012c3c",2.9335644543549,0.772245615329465
"MEX.30.R9e00c205b17b803b",2.96059358274833,1.0426972871888
"MEX.30.Ra6c1e99012a696bc",1.07909678510394,1.44851613555562
"MEX.30.Rb58a02ddcb47b092",2.9081493100402,1.10427286560094
"MEX.30.Rb6e794dbd8d5acd9",2.87011543823636,0.784031125227693
"MEX.30.Rbc33c1c8d9a994cd",2.84792267199837,1.28122650029994
"MEX.30.Rbfb1339d93691405",2.91770886493758,0.769269022689695
"MEX.30.Rdbbfa78ff854f0e3",2.930381782781,0.770905074130786
"MEX.30.Recbee186db6d2402",3.02248344691615,1.03326661780357
"MEX.31.1732",3.38731145241421,0.921208959671069
"MEX.31.1741",3.04264319757508,0.82733374351532
"MEX.31.1791",2.06648026856985,0.614561249363213
"MEX.31.R55093d70b4d963ad",4.53425502318399,1.22052506108789
"MEX.31.R6b03a1afc472c027",3.07458025427233,0.830893478514313
"MEX.31.Rb9d3a5eb7f099120",2.15629541043858,0.631934593608748
"MEX.32.1802",0.715747591849543,1.2134445721304
"MEX.32.1823",3.04724327757209,1.48785660669715
"MEX.32.1824",3.53164765727438,1.43117184517815
"MEX.32.1835",0.864161238073977,1.220494180825
"MEX.32.1847",0.717585750810797,1.2125289347812
"MEX.32.1853",0.705195274228081,1.21886932249194
"MEX.32.R023659755f7e8640",1.11628099573673,1.56916543535066
"MEX.32.R2402690f33b89df5",1.06942445417083,1.45548839300132
"MEX.32.R6920fe79f8c148f0",2.8441381645239,1.6841505690456
"MEX.32.Rbfa63f1a815d6c13",1.76411303391101,1.83366863013326
"MEX.4.19",3.61074615997057,0.994088371509881
"MEX.4.20",4.0371566857075,1.12277743447085
"MEX.4.24",3.99918286530918,1.09937029428178
"MEX.4.25",4.99373808696033,1.40889466216847
"MEX.4.R7e5ba543073541d7",4.37701750949448,1.17019342151991
"MEX.4.Rb70bedf176712b75",4.88981985934426,1.38935937590673
"MEX.5.100",4.40469033382375,1.13528203101698
"MEX.5.103",0.808127874651597,1.32694341944124
"MEX.5.114",2.69447244630619,0.740997617248581
"MEX.5.118",2.5741938373705,0.705256475570907
"MEX.5.126",2.30969074417013,0.685975011567788
"MEX.5.133",2.01845839788704,0.916580979336348
"MEX.5.39",4.33255157631153,1.17536033795291
"MEX.5.50",2.12872862138441,0.933129065573043
"MEX.5.53",1.05065903332094,1.3829531667031
"MEX.5.71",4.45567308927431,1.15598822636451
"MEX.5.75",5.18088710344654,1.46516954271327
"MEX.5.87",2.24450552991517,0.798997865494494
"MEX.5.90",3.19488972980953,0.822925503522025
"MEX.5.R01d288cc69fae73d",3.69887537226137,1.2859547965524
"MEX.5.R17fe072eb0f0485f",6.15566170715185,2.30549926263132
"MEX.5.R4b0eabeffe836029",2.30626294286044,0.676987350832036
"MEX.5.R4e9d5ae98345c907",2.16445996922353,0.635372819922694
"MEX.5.R5fbe1fc744e207f9",4.64534791140668,1.33229439434552
"MEX.5.R682906df66f46d15",4.97988454410861,1.39004006643141
"MEX.5.R740a8b0bc64f0338",2.93528864083055,0.789639998390217
"MEX.5.R81fda7650a5c2f30",0.999353302044127,1.37396450992118
"MEX.5.R90233397271e9ccc",2.72187818681683,0.743279326145594
"MEX.5.R9482e92f692c8245",3.14992499863207,0.816279569030012
"MEX.5.Ra1aa09b3cbdef6f2",1.20135769974162,1.51017760714457
"MEX.5.Ra81f2e8ce80b6593",3.14498640835317,0.889873141704006
"MEX.5.Ra9a564887eb12e4b",1.62572467107475,1.74431598070713
"MEX.5.Re37f531452a854a1",0.478978020462146,1.31530813343017
"MEX.5.Rebff56aad3fb10fa",6.69017254658054,2.3873708265712
"MEX.6.135",5.79357732660824,2.41432921293615
"MEX.6.137",2.10387720674661,1.75508155073962
"MEX.6.138",2.75473905220588,2.0324688710891
"MEX.6.148",2.74186534656017,2.02762970103211
"MEX.6.151",6.24236948169343,2.27906862525596
"MEX.6.152",0.838967672411432,1.41577370047935
"MEX.6.154",4.68061514246841,1.83334082164838
"MEX.6.162",5.23507260112491,2.52981171204996
"MEX.6.170",4.65743390668038,2.57790305347693
"MEX.6.176",6.44691058641514,2.22565375804259
"MEX.6.178",1.84434253634103,1.71704355408438
"MEX.6.179",4.22811088876646,1.84776338681045
"MEX.6.184",3.87275997792534,2.26479292979678
"MEX.6.186",11.0731959834556,2.78239709466434
"MEX.6.187",5.02762470979017,2.53173120289536
"MEX.6.194",0.817016465474365,1.36845092845045
"MEX.6.196",4.44096397807798,1.81374465927748
"MEX.6.R4be7c7aaafe0dccc",4.54065578340908,2.2889248533481
"MEX.6.Rad6b951970248a3c",0.978734262207939,1.42040270990713
"MEX.6.Re8794ac2adeb1a34",4.09373085405918,1.87798796431438
"MEX.7.204",1.30541523943704,1.53827598026886
"MEX.7.210",9.12845381803608,2.14106195334206
"MEX.7.214",6.30834638325068,2.25536600981881
"MEX.7.217",6.24630826325279,1.6549922017669
"MEX.7.218",6.13362589204639,1.92363430491746
"MEX.7.219",7.2650370633308,2.34615089106103
"MEX.7.224",5.59693264890066,2.01984103685562
"MEX.7.226",7.51441216757276,2.33575832426484
"MEX.7.231",1.73911133216162,1.68814926013993
"MEX.7.235",6.46372273376635,1.65250223965213
"MEX.7.238",6.47748991026816,2.26703859240256
"MEX.7.R8d860c572c4663ab",6.3787197400167,2.22920309617722
"MEX.7.Ra9956ab7dc198c91",7.92002699204976,2.30333765154846
"MEX.7.Rb2470bf9523b3eab",5.8028829912672,1.91574451037392
"MEX.7.Rbb9bc45fa55de4f3",5.99768075733801,1.65032873699526
"MEX.8.239",5.08504062638721,1.89004594533505
"MEX.8.242",4.23517842795114,1.57680283902559
"MEX.8.244",5.08964150966611,1.86151194372671
"MEX.8.245",2.4732651560936,1.00073889320678
"MEX.8.246",1.24244662375048,0.530426367249213
"MEX.8.247",5.80924714503048,2.18578114535799
"MEX.8.R8ed02433cf150ea6",1.49567898896636,0.609023469619914
"MEX.8.Re40d3537b610ef00",2.71134557341021,0.757179167932388
"MEX.9.249",0.784274940165039,1.18649300245989
"MEX.9.250",0.791526336294289,1.17790208404007
"MEX.9.251",0.791526336294289,1.17790208404007
"MEX.9.252",0.789759996605399,1.17984062943184
"MEX.9.253",0.676544825283621,1.152596987628
"MEX.9.254",0.791526336294289,1.17790208404007
"MEX.9.255",0.758589075201222,1.15277631408083
"MEX.9.256",0.791526336294289,1.17790208404007
"MEX.9.257",0.711801045004119,1.14448179460423
"MEX.9.259",0.791526336294289,1.17790208404007
"MEX.9.260",0.510363517998286,1.34084784697071
"MEX.9.261",0.529508283825029,1.2923630805571
"MEX.9.263",0.791526336294289,1.17790208404007
"MEX.9.264",0.375304314303781,1.12075630291399
"MEX.9.Rdc60373b6c37d5cc",0.346728329603622,1.23937208680666
"MHL",0.69311477874757,1.14480200118996
"MKD.4.Re7166ad57c4317df",0.342098452296121,2.24436225617765
"MKD.5.R56a439420b9c541e",0.334911332384891,1.91017595556078
"MKD.5.Ra46220bda8aa7804",0.34622609220543,1.86428398899208
"MKD.8.R870c26d72cfd87ea",0.42470697767319,1.68614095792439
"MKD.R91aabe5c4e6055f4",0.360714265498222,1.78210989503238
"MLI.1.1.1",9.18167674549268,2.77948610150132
"MLI.2.2",30.0588293707633,9.56156184818056
"MLI.2.3",31.1196591279345,9.53647562870195
"MLI.2.4",32.0941540461232,10.1246576586151
"MLI.2.5",27.9951735846841,8.75885350717149
"MLI.3.10",11.4371350341503,3.41552597033036
"MLI.3.11",19.2354137344223,5.9510000574181
"MLI.3.12",22.2961890651481,7.03403635159769
"MLI.3.6",15.6562528505657,4.79078420734105
"MLI.3.7",17.079097533288,5.26337442038179
"MLI.3.8",21.6893293996436,6.85426825637149
"MLI.3.9",11.1617005977008,3.27984346940144
"MLI.4.13",18.1678262301134,4.38931949209861
"MLI.4.14",26.0118337595031,7.46517926210243
"MLI.4.15",24.0735562908604,6.26014978946696
"MLI.4.16",25.1063664820111,7.24949321348535
"MLI.5.17",13.0405246038389,3.99500236517855
"MLI.5.18",10.0333679540527,3.05507107098771
"MLI.5.19",7.635132168443,2.27651814935152
"MLI.5.20",9.04796056234469,2.7329318030459
"MLI.5.21",11.9304121727773,3.63115784640041
"MLI.5.22",11.6677904253495,3.57981015451114
"MLI.5.23",19.1957782572923,5.97855133966564
"MLI.6.24",14.813362630619,4.50575063401308
"MLI.6.25",16.4906243766877,5.16966665296546
"MLI.6.26",16.5598668680948,5.17778635824067
"MLI.6.27",22.249610627594,6.94856524750651
"MLI.6.28",19.1889318682145,6.04677849449899
"MLI.6.29",19.594732361474,6.1582708130586
"MLI.6.30",18.6594584962119,5.84050531023625
"MLI.6.31",22.5081702882694,7.05145075540917
"MLI.7.32",12.2700930205752,3.75902013976878
"MLI.7.33",12.1697177098986,3.71072401037978
"MLI.7.34",16.0484865663027,4.99789108906869
"MLI.7.35",17.6602206890049,5.51807752645516
"MLI.7.36",14.2323749770105,4.39869690840689
"MLI.7.37",14.2768093576123,4.40576420750847
"MLI.7.38",13.8243264543503,4.27259211732653
"MLI.8.39",6.83216510649566,2.04553811164361
"MLI.8.40",5.37034841263581,1.61662283828203
"MLI.8.41",6.30751787316732,1.91602318289944
"MLI.8.42",10.4860490285101,3.17907920312083
"MLI.8.43",7.21924260590462,2.17044377694566
"MLI.8.44",5.88243022775098,1.75151885429815
"MLI.8.45",9.95585072927093,3.01523192298867
"MLI.9.46",26.6795640494066,8.22487290652393
"MLI.9.47",25.7266834081068,7.83059183385048
"MLI.9.48",28.8510739857925,8.97147615742994
"MLI.9.49",24.7869900421953,7.73418923444437
"MLI.9.50",27.3709432160069,8.03181740426759
"MLT",0.61453938450214,1.29423370522647
"MMR.1.1.1",1.74273384512476,0.628083293542414
"MMR.1.1.2",2.6581869469989,0.920851115846057
"MMR.1.1.3",2.86598080730453,0.982789779198122
"MMR.1.1.4",1.66187942271864,0.606531416163616
"MMR.1.1.5",2.28019373705317,0.807016774162723
"MMR.1.1.6",2.57981686096721,0.891738492096651
"MMR.1.2.10",2.64025295325011,0.882077799277612
"MMR.1.2.11",2.72895015657845,0.93491681513879
"MMR.1.2.12",2.80572909658385,0.932658307486636
"MMR.1.2.13",3.47463592133266,1.15023686435276
"MMR.1.2.7",3.20179290696596,1.07856084613839
"MMR.1.2.8",3.18397286668935,1.07723397655439
"MMR.1.2.9",2.90150294227865,0.985500331351051
"MMR.1.3.14",3.28498706759448,1.09222955237901
"MMR.1.3.15",3.23269848729854,1.05921006433889
"MMR.1.3.16",2.99166641374795,0.992723864167449
"MMR.1.3.17",2.89719596551468,0.981676647197407
"MMR.1.3.18",3.33199409539042,1.09752323946475
"MMR.1.4.19",2.53555312420958,0.884906036098752
"MMR.1.4.20",1.67960270638194,0.625729847543103
"MMR.1.4.21",2.46975716627216,0.85216924256488
"MMR.1.4.22",2.1012015152056,0.748056081748846
"MMR.1.4.23",2.50590902019087,0.868995963977133
"MMR.1.5.24",2.36098720067215,0.820087701699161
"MMR.1.5.25",2.68387771167807,0.903444134650347
"MMR.1.5.26",2.84816780260023,0.948699221083212
"MMR.1.5.27",2.5072399011616,0.85510894283353
"MMR.10.32.157",1.30098859385778,0.684278885293099
"MMR.10.32.158",1.27390353585606,0.510952434380599
"MMR.10.32.159",1.2102399260664,0.611932779303504
"MMR.10.33.160",1.36523802195432,0.456631322527943
"MMR.10.33.161",1.15937658772285,0.433743547048982
"MMR.10.33.162",1.21681505353816,0.653249983160597
"MMR.10.33.163",1.19218574658915,0.428115343155547
"MMR.10.34.164",1.32472966076919,0.65219360936787
"MMR.10.35.165",1.23568920181831,0.511239994517971
"MMR.10.35.166",1.20148913360796,0.429613285331678
"MMR.10.35.167",1.23899832791586,0.427283443690542
"MMR.10.35.168",1.17520398241278,0.409949151036743
"MMR.10.35.169",1.16752141567957,0.418237969558315
"MMR.10.36.170",1.21885498033934,0.448312463877813
"MMR.10.36.171",1.312071059273,0.448220802418299
"MMR.10.36.172",1.60763278720569,0.561765284794097
"MMR.11.37.173",1.97220949332247,0.931101081359729
"MMR.11.37.174",1.74376148476858,1.49825989688664
"MMR.11.37.175",0.333917505132238,1.42766793891351
"MMR.11.37.176",0.457318536750652,1.33440696044293
"MMR.11.37.177",0.410993794284666,1.28585147646926
"MMR.11.38.178",1.71648956392541,0.775668935568699
"MMR.11.38.179",1.90601087848374,0.650819794805346
"MMR.11.38.180",1.93036006034386,0.64855598156441
"MMR.11.39.181",1.92790284961714,0.998942256288916
"MMR.11.39.182",1.98769210313249,0.917161454253106
"MMR.11.39.183",2.2074783467393,0.671093750296216
"MMR.11.39.184",2.01168271027446,0.797832774561817
"MMR.11.39.185",2.02048504604293,0.927974829570064
"MMR.11.39.186",2.22057205925132,0.667542655073195
"MMR.11.39.187",1.94244692924812,0.776944744531316
"MMR.11.40.188",1.89079919027401,0.874142798577439
"MMR.11.40.189",1.90636789193681,0.784401191334534
"MMR.11.41.190",3.57034671687423,0.956764245479657
"MMR.11.41.191",3.35496387401594,0.912166385760081
"MMR.11.41.192",3.73614560888182,1.05084402754978
"MMR.11.41.193",2.64180975133513,0.7113874824208
"MMR.11.41.194",3.72770157699409,1.04702160538618
"MMR.11.41.195",2.71370486194526,0.744539114529206
"MMR.11.41.196",3.53130505743467,1.00239940524222
"MMR.11.41.197",3.197047376221,0.895573955182554
"MMR.11.42.198",3.9373843750992,1.11491446261264
"MMR.11.42.199",4.21468955602236,1.16507287131284
"MMR.11.42.200",4.54246105891942,1.2737470034453
"MMR.11.42.201",5.36514177560292,1.52463083852332
"MMR.11.43.202",2.38226816399334,0.667571050525127
"MMR.11.43.203",3.74589741933457,0.995337056028154
"MMR.11.43.204",2.26106116516958,0.648894428458475
"MMR.11.43.205",4.07201995918398,1.09101311224694
"MMR.11.43.206",3.56733595623659,0.954062445898701
"MMR.11.43.207",3.42910713989526,0.90425907788244
"MMR.11.43.208",3.06486664555607,0.810053047855749
"MMR.11.43.209",4.81768937163546,1.32919244425368
"MMR.11.43.210",3.28204366052092,0.870358430425292
"MMR.11.44.211",1.90490816542351,1.03758081482439
"MMR.12.45.212",1.65192324832962,1.70495469033226
"MMR.12.45.213",1.3599003025427,1.4834084842126
"MMR.12.45.214",0.992997427203934,1.4395916892569
"MMR.12.46.215",1.24909700367573,1.36991403697525
"MMR.12.46.216",1.22531586913686,1.36803347903498
"MMR.12.47.217",2.03531063723297,1.20358830406049
"MMR.12.47.218",2.06221874603335,1.30203343053186
"MMR.12.47.219",2.52351737846102,0.692352168026677
"MMR.12.47.220",2.20586690793921,0.695781268399239
"MMR.12.47.221",0.636470503437774,1.09714643082917
"MMR.12.47.222",1.81053488729994,1.44991950745868
"MMR.12.47.223",2.11179448819693,0.907722046655501
"MMR.12.48.224",1.33268134097973,1.45710856373158
"MMR.12.48.225",2.01672365243114,1.20126792487619
"MMR.12.48.226",1.19014681917606,1.46152598920155
"MMR.12.48.227",1.05088276995916,1.38947886573611
"MMR.12.48.228",1.49534623036241,1.60516217048313
"MMR.12.48.229",1.00434281488301,1.38722197832578
"MMR.12.48.230",2.03816917183915,1.50643817989002
"MMR.12.48.231",0.543550592730213,1.16782757391186
"MMR.12.48.232",1.04554930845446,1.38692177010164
"MMR.12.49.233",0.730832943210793,1.09409390467262
"MMR.12.50.234",1.75991772648034,1.48261604987039
"MMR.12.50.235",2.14066447835162,0.868375628960496
"MMR.12.50.236",1.74742518432017,1.53551066203689
"MMR.12.50.237",2.22674966126364,0.707271841030224
"MMR.12.50.238",1.51321163827761,1.64576680217497
"MMR.12.50.239",2.31454974404262,1.03629339561867
"MMR.12.50.240",2.05184303550808,1.34189239047891
"MMR.12.50.241",1.33619071731749,1.48717872741409
"MMR.12.50.242",2.17675262079249,0.944575006312447
"MMR.12.50.243",2.17580396837245,0.91006463403369
"MMR.12.50.244",2.09101689976205,1.34052583561359
"MMR.12.51.245",2.26404958307642,0.94167831984508
"MMR.12.51.246",2.30578680472193,0.975362256188064
"MMR.12.52.247",2.15516940351481,0.946899386905435
"MMR.12.52.248",2.16019463491869,1.23741083072614
"MMR.12.52.249",2.1956035129528,1.0089517320275
"MMR.12.53.250",1.06320362701915,1.33230758070697
"MMR.12.53.251",1.0794363380295,1.26797094848958
"MMR.12.53.252",1.53372765371904,1.55112497789726
"MMR.12.54.253",2.4930229303727,0.698274265457814
"MMR.12.55.254",1.05411083579547,1.38541611353876
"MMR.12.55.255",1.65710384019237,1.64160234784737
"MMR.12.55.256",1.48891789432745,1.67765599833287
"MMR.12.55.257",1.79121981603832,1.4630810382944
"MMR.12.55.258",2.1226218914476,1.171333942803
"MMR.12.55.259",1.02160624309744,1.37701757786618
"MMR.12.55.260",1.54915302656411,1.60904888482312
"MMR.12.55.261",1.08125729109866,1.32554077878079
"MMR.12.55.262",1.77145085152564,1.48484919895976
"MMR.12.55.263",1.64153189345331,1.64903589299096
"MMR.13.56.264",2.18305768123456,0.708405935407815
"MMR.13.56.265",2.46380644854395,0.78090935459791
"MMR.13.56.266",1.92443050273622,0.609765898953532
"MMR.13.56.267",2.30619507156159,0.709566726120942
"MMR.13.57.268",1.18058429276829,0.448861238832607
"MMR.13.57.269",1.14838953258776,0.435536018770792
"MMR.13.58.270",1.59313144100732,0.580057526296515
"MMR.13.58.271",1.97933227752033,0.698669402108377
"MMR.13.58.272",1.14061103540995,0.436994301135129
"MMR.14.59.273",4.00334539795312,1.27014271707535
"MMR.14.60.274",4.1138990780475,1.30105013217231
"MMR.14.60.275",3.96230963655233,1.27415930117619
"MMR.14.60.276",3.76567337037333,1.20772009472001
"MMR.14.60.277",3.7924085902884,1.23415466609684
"MMR.14.61.278",3.62664994582385,1.16350266879928
"MMR.14.61.279",3.28348463319971,1.06553377839614
"MMR.14.61.280",4.63857613572046,1.42973563743843
"MMR.14.61.281",2.71952097920495,0.915108035522639
"MMR.14.61.282",3.64638399163159,1.14361001950447
"MMR.14.61.283",4.01353254524762,1.26075950407617
"MMR.14.61.284",4.30203208087964,1.32378000554779
"MMR.14.62.285",4.00334539795312,1.27014271707535
"MMR.2.6.28",4.64612475005427,1.45072241265614
"MMR.2.6.29",5.43322997005488,1.7093033761832
"MMR.2.6.30",5.0020454414333,1.55003176406976
"MMR.2.6.31",5.42324113823254,1.70528535331207
"MMR.2.6.32",5.67058749240578,1.79132915360232
"MMR.2.6.33",5.69774059196543,1.78308915041003
"MMR.2.6.34",5.21284719798265,1.62029203068751
"MMR.2.6.35",5.4334557365064,1.69451175127878
"MMR.2.7.36",2.61050090395605,0.848012069569679
"MMR.2.7.37",3.30843519649142,1.06426839339209
"MMR.2.7.38",3.24855813003542,1.0574006420732
"MMR.2.7.39",3.05779845963052,1.00930826610738
"MMR.2.7.40",2.93464151152471,0.979149677973865
"MMR.2.7.41",3.10343422554036,1.01068953282097
"MMR.2.8.42",5.80423569737235,1.74484852423703
"MMR.2.8.43",5.41716512682876,1.70513703293239
"MMR.2.8.44",5.14199749583391,1.59895034603934
"MMR.2.8.45",6.47433982781972,2.05362793970525
"MMR.2.8.46",6.11240480017382,1.94821072691933
"MMR.2.8.47",4.7458644024874,1.4582937724675
"MMR.2.9.48",3.2208346759498,1.04053074455508
"MMR.2.9.49",3.59024251555333,1.16522916578539
"MMR.2.9.50",3.4640119580572,1.14116447765483
"MMR.2.9.51",3.15276345432844,1.04406903197585
"MMR.2.9.52",3.3409844765243,1.07701116487448
"MMR.2.9.53",3.23992232385914,1.05234299791618
"MMR.2.9.54",3.68207994011138,1.20424024273956
"MMR.2.9.55",3.28862678880685,1.07321135008919
"MMR.3.10.56",1.03581684259919,1.35965686095
"MMR.3.10.57",0.688970292572438,1.09598957912844
"MMR.3.10.58",0.422438436721938,1.263815835513
"MMR.3.10.59",1.53977901179997,0.742064402916859
"MMR.3.11.60",0.744086281285038,1.08088125298964
"MMR.3.11.61",0.477601067407968,1.33685413566778
"MMR.3.11.62",0.332224706398275,1.23187413259182
"MMR.3.11.63",0.596506092345344,1.1412045113739
"MMR.3.11.64",1.30093824679995,1.48021615369676
"MMR.4.12.65",2.33790509749442,0.717781933855824
"MMR.4.12.66",2.20652271782249,1.48599871768754
"MMR.4.12.67",2.30661435941966,0.901940020211334
"MMR.4.12.68",2.2639676038772,0.684653563573109
"MMR.4.13.69",0.3255372948286,1.26879821960786
"MMR.4.13.70",0.313148851562444,1.69426169397306
"MMR.4.13.71",1.91605365434047,1.17048481658097
"MMR.4.13.72",2.00025938010026,0.861742588679751
"MMR.4.13.73",1.95586255726657,0.980010447641602
"MMR.4.13.74",2.24523951298181,0.765006188322341
"MMR.4.13.75",1.25543528930897,1.38783011523163
"MMR.4.13.76",2.19530477637462,1.17081296684281
"MMR.4.13.77",2.29086890346297,0.865596101176979
"MMR.4.14.78",0.307039487842167,1.53550289229033
"MMR.4.14.79",0.880156963013531,1.14840141364169
"MMR.4.14.80",0.283932652777072,1.25316200649035
"MMR.4.14.81",2.7660869830216,1.14675478572905
"MMR.4.14.82",1.69175095863413,1.40207009353709
"MMR.5.15.83",3.4378060455099,0.930307072704822
"MMR.5.15.84",3.91343704203777,1.09614911938739
"MMR.5.16.85",2.08426133238423,0.885553368569702
"MMR.5.16.86",3.40102723167911,0.907625527798542
"MMR.5.16.87",2.10180771942328,0.950550433032451
"MMR.5.16.88",2.22609468308499,1.16186904221229
"MMR.6.17.89",5.12184257672491,1.51680450491261
"MMR.6.17.90",4.11619651876499,1.23962332841429
"MMR.6.18.91",4.56908807911807,1.36294453758564
"MMR.6.18.92",4.85351817732932,1.48615334452166
"MMR.6.18.93",4.66764699645849,1.30755194941796
"MMR.6.18.94",3.25664520899951,0.848077151244971
"MMR.6.19.95",2.75331636706288,0.747628377267361
"MMR.7.20.100",2.96232696960928,0.898878438187167
"MMR.7.20.101",2.76034023407992,0.837166059599456
"MMR.7.20.96",2.54420398626794,0.734713416195695
"MMR.7.20.97",2.88632212129288,0.911982401978021
"MMR.7.20.98",3.05941949261899,0.929062823696207
"MMR.7.20.99",2.5436936003476,0.718713461809326
"MMR.7.21.102",2.56308014218074,0.806924557368726
"MMR.7.21.103",1.68255799685396,0.51959814446194
"MMR.7.21.104",2.52818877619214,0.783942829928612
"MMR.7.21.105",2.33917758340782,0.697031174524102
"MMR.7.21.106",1.74650149196442,0.784894829619843
"MMR.7.22.107",1.6800171287455,0.68377241285144
"MMR.7.22.108",1.67713429206857,0.936680342802218
"MMR.7.22.109",2.65546346966595,0.735041750506813
"MMR.7.22.110",3.30731745789279,0.964739020277242
"MMR.7.22.111",1.87526221101057,0.553209922381778
"MMR.7.22.112",1.8631051294824,1.10761662227353
"MMR.7.22.113",2.0908354078172,0.594957311884759
"MMR.7.22.114",3.47309629227691,0.989884266164529
"MMR.7.23.115",2.74409885416488,0.900614301043678
"MMR.7.23.116",1.79810839476541,0.558516410080473
"MMR.7.23.117",2.19472622119754,0.674520040148089
"MMR.7.23.118",3.00497310796805,0.967997116757324
"MMR.7.23.119",2.92919074390291,0.925284270810687
"MMR.7.23.120",2.91766816269611,0.953001526119785
"MMR.8.24.121",5.15239251114221,1.43390933114796
"MMR.8.24.122",4.78619157772358,1.32898505764203
"MMR.8.24.123",5.46244406513838,1.54025845375087
"MMR.8.24.124",5.06130483267755,1.43792620843523
"MMR.8.25.125",5.87662117699424,1.69984154674813
"MMR.8.25.126",5.9009884459544,1.70566470431903
"MMR.8.25.127",2.16016928226527,0.907078789150852
"MMR.8.25.128",5.34866244312561,1.42639826152606
"MMR.8.26.129",3.19612233550537,0.898359524548589
"MMR.8.26.130",3.22439215941113,0.911732215471116
"MMR.8.26.131",3.80196784205619,1.07141686283041
"MMR.8.26.132",3.75826573045327,1.07245601839773
"MMR.8.27.133",2.23131824123768,0.616303156838375
"MMR.8.27.134",3.11100021925591,0.860400911686841
"MMR.8.27.135",3.93477784807646,1.12424937756402
"MMR.8.27.136",3.92057813604588,1.09915570530187
"MMR.8.27.137",2.77089783505259,0.787837590858308
"MMR.8.27.138",3.4922008878954,0.992794276335527
"MMR.8.28.139",5.05508795348699,1.36175643313392
"MMR.8.28.140",1.51583110085727,1.60915646810094
"MMR.8.28.141",3.57469030483345,0.941024579639193
"MMR.8.28.142",2.35272779217973,0.676874881372843
"MMR.8.29.143",4.34078293948757,1.34154236066986
"MMR.8.29.144",3.87157973539734,1.15644762307349
"MMR.8.29.145",2.8712486503998,0.793535393594923
"MMR.8.29.146",2.99924813069643,0.844486750847637
"MMR.9.30.147",3.57317338778791,1.09862429350288
"MMR.9.30.148",4.40674068792617,1.35629848457675
"MMR.9.30.149",4.10117276197548,1.25739174347396
"MMR.9.30.150",3.9162570822293,1.20602254836542
"MMR.9.30.151",3.31155313390309,1.0298462712976
"MMR.9.30.152",3.07844802937141,0.931885823666639
"MMR.9.31.153",4.96282683788461,1.5123831094139
"MMR.9.31.154",4.70536126187845,1.41925106739476
"MMR.9.31.155",4.15973486699882,1.24844254143729
"MMR.9.31.156",4.97293061070221,1.51930484460392
"MNE.R58bcdb50ee93c756",0.346209861698471,1.71163837399513
"MNE.Re161d9bcb0e82613",0.36501284977467,2.45898497760991
"MNG.1.4",0.524291746019348,3.82812409604487
"MNG.1.R12eb0a0db569d81b",0.508238047713102,3.70062924087795
"MNG.1.R2d63fa9f4e31274c",0.629365970223078,4.69290641271616
